Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1779573473311,25666.54217529297,14700,0,0.55625,908.8955688476563,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,5.737068176269531,5.737892150878906,3.0408172607421875,3.2416152954101563,3.0366897583007813,3.0350341796875,3.034210205078125,3.0325546264648438,3.0309066772460938,3.0300750732421875,3.0267715454101563,4.6595611572265625,3.1912078857421875,3.1854248046875,90.48587036132813,72.84416198730469,84.52569580078125,87.91852569580078,90.44125366210938,89.20591735839844,33413771264,23622320128,25036595200,10073616384
199,1779573473312,25666.550170898438,14700,0,0.55,908.9539489746094,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,33413771264,23622320128,25036632064,10073485312
199,1779573473512,14407.872451782227,14700,0,0.54375,913.3277435302734,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,71.76412200927734,76.03107452392578,0.36749267578125,0.3537445068359375,0.3714599609375,0.374542236328125,30.46941375732422,31.64031982421875,10.758949279785156,11.260566711425781,0.28685760498046875,3.6885223388671875,70.82380676269531,70.08519744873047,80.29022979736328,74.34519958496094,78.91484069824219,75.7992935180664,54.97275924682617,57.016395568847656,33413771264,23622320128,25103900672,10164600832
200,1779573473712,16499.327667236328,14700,0,0.54375,920.3406372070313,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,73.51110076904297,71.59771728515625,65.87031555175781,59.42595291137695,47.27938461303711,48.79511642456055,80.09501647949219,81.11087036132813,76.4718017578125,75.268310546875,28.488800048828125,29.664413452148438,70.18416595458984,71.35584259033203,80.25330352783203,78.96753692626953,83.95838928222656,81.29765319824219,70.67474365234375,68.9964828491211,33413771264,23622320128,25200291840,10356981760
200,1779573473912,79997.6265258789,18300,0,0.54375,924.5588226318359,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,26.998687744140625,30.60126495361328,53.849815368652344,60.308353424072266,56.85163497924805,69.43571472167969,9.10504150390625,7.789497375488281,7.513236999511719,9.14337158203125,10.665977478027344,16.442794799804688,24.566200256347656,23.616729736328125,29.246437072753906,54.88960266113281,50.33590316772461,31.63604736328125,38.06937026977539,41.41630172729492,33413771264,23622320128,25198354432,10261098496
200,1779573474113,80024.27507019043,18300,0,0.5875,928.7067108154297,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,43.39875030517578,44.2751579284668,63.63121032714844,69.14228057861328,1.6738204956054688,3.1407394409179688,0.27436065673828125,0.27455902099609375,0.2964324951171875,0.27455902099609375,0.28429412841796875,2.8592376708984375,47.92951583862305,47.99357604980469,44.90506362915039,51.288944244384766,53.63111877441406,50.546749114990234,68.61817932128906,76.66849517822266,33413771264,23622320128,25205383168,10266681344
200,1779573474313,80024.68760681152,18300,0,0.69375,931.7459564208984,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,41.07740783691406,39.21149444580078,0,0,0,0,0,0,0,0,0,2.533660888671875,52.70757293701172,44.29081726074219,56.27235794067383,47.21485900878906,54.60068893432617,35.11279296875,53.13101577758789,46.788917541503906,33413771264,23622320128,25218007040,10266562560
200,1779573474513,80025.27536010742,18300,0,0.58125,936.0447082519531,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,39.271854400634766,44.670738220214844,0.22223663330078125,0.22223663330078125,0.2221832275390625,0.2221832275390625,53.04015350341797,55.24412155151367,37.54773712158203,39.868038177490234,0.21160125732421875,2.743560791015625,37.32011032104492,44.25362014770508,53.75177001953125,56.5550651550293,57.90733337402344,55.16791534423828,51.09125518798828,57.29038619995117,33413771264,23622320128,25220866048,10254082048
200,1779573474714,31576.466796875,18300,0,0.55625,939.4591522216797,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,42.1616325378418,48.179054260253906,0.2993316650390625,0.29907989501953125,0.29903411865234375,0.298980712890625,1.331207275390625,2.091033935546875,3.0260543823242188,4.737030029296875,0.30858612060546875,2.727569580078125,46.41149139404297,38.235294342041016,54.302791595458984,52.9875602722168,63.284156799316406,43.05992126464844,69.52779388427734,66.22126770019531,33413771264,23622320128,25240674304,10254487552
199,1779573474914,80026.27209472656,18300,0,0.78125,943.4621734619141,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,53.86711120605469,53.41804122924805,0.15032196044921875,0.15027618408203125,0.15032196044921875,0.1503753662109375,28.8626708984375,26.58362579345703,0.1660919189453125,0.14517974853515625,0.15695953369140625,2.92449951171875,58.390010833740234,56.25545120239258,59.7098274230957,63.88317108154297,71.1903305053711,59.697998046875,75.44442749023438,68.59207916259766,33413771264,23622320128,25289826304,10261594112
199,1779573475114,80026.84346008301,18300,0,0.56875,947.5777282714844,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,44.32902526855469,50.1244010925293,0.079986572265625,0.07973480224609375,0.0796356201171875,0.1039276123046875,45.682498931884766,38.67197036743164,4.1020660400390625,5.782478332519531,0.0753326416015625,2.5517349243164063,52.75166702270508,46.57586669921875,53.897586822509766,66.10596466064453,69.26177215576172,57.392276763916016,70.7762680053711,72.29231262207031,33413771264,23622320128,25292075008,10260811776
200,1779573475314,80001.26132202148,18300,0,0.58125,951.7360076904297,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,31.420265197753906,32.88318634033203,0.002105712890625,0.0019989013671875,0.01572418212890625,0.0019989013671875,50.17222595214844,52.573890686035156,53.83310317993164,46.18572235107422,0.02909088134765625,2.6901931762695313,32.70580291748047,41.18873596191406,44.00404739379883,57.171451568603516,58.172119140625,41.116241455078125,68.31123352050781,66.33768463134766,33413771264,23622320128,25293332480,10257022976
