Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1779553756664,7741.006317138672,18300,0,0.775,85223.203125,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,41.649658203125,20.825523376464844,0,0,0,0,0,0,0,0,0,19.206687927246094,77.02667236328125,0,43.76136779785156,55.35840606689453,5.910285949707031,0,33413771264,24702238720,26811871232,20319354880
200,1779553756664,7741.008087158203,18300,0,0.775,85223.21449279785,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,10.341407775878906,0,4.366813659667969,81.44104766845703,50.20841598510742,97.13179779052734,82.14569091796875,33413771264,24702238720,26811883520,20319354880
200,1779553756865,38910.658126831055,18300,0,0.775,85225.8595123291,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0.24701690673828125,0.2062225341796875,10.878486633300781,12.993476867675781,0.20198822021484375,0.2156829833984375,0.206268310546875,0.20557403564453125,0.20581817626953125,0.20636749267578125,0.277252197265625,0.20636749267578125,45.905635833740234,50.0946159362793,55.4145622253418,62.66738510131836,59.12181854248047,67.4615707397461,28.218292236328125,25.44499969482422,33413771264,24702238720,26849800192,20963758080
199,1779553757065,7741.742202758789,18300,0,0.775,85228.93258666992,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,13.054916381835938,18.162254333496094,21.227951049804688,21.058937072753906,0.4294281005859375,0.42136383056640625,0.4430694580078125,0.42549896240234375,0.48693084716796875,0.4260406494140625,0.43082427978515625,0.5934677124023438,48.1519775390625,51.92195129394531,71.41496276855469,56.493927001953125,58.14443588256836,64.67637634277344,47.379940032958984,48.0379753112793,33413771264,24702238720,26876223488,21597474816
199,1779553757265,38870.68165588379,18300,0,0.78125,85231.85940551758,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,21.733009338378906,22.25726318359375,16.830032348632813,13.249626159667969,3.9450836181640625,2.8381271362304688,0,0,0,0,36.466434478759766,33.98296356201172,57.98122024536133,54.97555160522461,58.39042282104492,58.787506103515625,43.954307556152344,39.69553756713867,33413771264,24702238720,26900291584,21618397184
199,1779553757466,38912.070541381836,18300,0,0.775,85234.95848083496,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,25.553619384765625,26.968971252441406,18.97498321533203,19.78856658935547,0.4498291015625,0.43857574462890625,0.4385223388671875,0.43857574462890625,0.45590972900390625,0.438720703125,0.46477508544921875,0.43877410888671875,52.438899993896484,48.97221374511719,64.35353088378906,59.80247116088867,53.05765151977539,60.051795959472656,47.620880126953125,46.133846282958984,33413771264,24702238720,26920284160,21624639488
199,1779553757666,7742.869781494141,18300,0,0.78125,85238.39608764648,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,42.23382568359375,41.92018508911133,0,0,0,0,0.0047454833984375,0.00934600830078125,13.419181823730469,18.957496643066406,0,0,53.203861236572266,45.473968505859375,63.089149475097656,62.40504837036133,63.58809280395508,62.807743072509766,47.094337463378906,44.809906005859375,33413771264,24702238720,26940948480,21627133952
199,1779553757866,38913.04577636719,18300,0,0.78125,85241.83154296875,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,44.013916015625,48.2183723449707,10.936141967773438,14.838409423828125,0,0,25.58812713623047,30.78907012939453,29.6871337890625,39.736141204833984,0,0,47.446598052978516,49.89009475708008,63.91664505004883,46.00834274291992,62.43955612182617,57.647396087646484,35.45886993408203,34.256935119628906,33413771264,24702238720,26954661888,21633863680
199,1779553758066,38872.582122802734,18300,0,0.78125,85244.88790893555,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,48.78809356689453,43.906883239746094,0.75604248046875,2.4110260009765625,0.00225067138671875,0.0021514892578125,0.4594879150390625,2.1934738159179688,1.7255325317382813,2.8416366577148438,0.00174713134765625,0.00154876708984375,45.728355407714844,40.61345672607422,61.05996322631836,49.175331115722656,65.52215576171875,55.55432891845703,41.09108352661133,40.80517578125,33413771264,24702238720,26965975040,21635629056
200,1779553758266,7744.055480957031,18300,0,0.78125,85248.74592590332,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,63.56969451904297,63.102142333984375,0.34630584716796875,0.276031494140625,26.570228576660156,21.136253356933594,0.27593231201171875,0.2759857177734375,42.72132110595703,45.4079475402832,0.2697906494140625,0.2697906494140625,66.87216186523438,53.94707489013672,73.27928161621094,72.75535583496094,77.67819213867188,65.45655822753906,61.45423126220703,61.04655075073242,33413771264,24702238720,26984280064,21641773056
