Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1779553744657,38880.00770568848,18300,0,0.78125,85040.2190246582,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,3.0542449951171875,3.0462722778320313,80.67622375488281,91.64954376220703,3.71771240234375,4.5911102294921875,2.73004150390625,2.728271484375,2.72650146484375,2.7247314453125,2.7238388061523438,2.7220687866210938,3.0418472290039063,3.0391845703125,91.14817810058594,78.31378936767578,86.66424560546875,80.89767456054688,2.8177337646484375,2.8159637451171875,33413771264,24702238720,26816225280,20331450368
200,1779553744657,5530.6640625,42800,0,0.775,85040.37194824219,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2.3820724487304688,2.3758621215820313,87.34352111816406,84.34929656982422,56.89647674560547,75.69310760498047,2.8034820556640625,2.8008193969726563,2.7999343872070313,2.7999343872070313,2.799041748046875,2.797271728515625,2.373199462890625,2.3678741455078125,87.0276870727539,61.50270080566406,63.07655334472656,75.13862609863281,2.46014404296875,2.461029052734375,33413771264,24702238720,26815987712,20322013184
200,1779553744857,7426.267776489258,18300,0,0.5249999999999999,85043.35902404785,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0.19606781005859375,0.19622039794921875,45.99009704589844,52.0138053894043,0,0.6121139526367188,0,0,0,0,0,0,45.408443450927734,53.623817443847656,67.3245620727539,69.47456359863281,62.167808532714844,68.11863708496094,0,0,33413771264,24702238720,26867834880,20968464384
200,1779553745058,38839.402267456055,18300,0,0.78125,85046.39245605469,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,35.482879638671875,38.51184844970703,0.27330780029296875,0.1420745849609375,0.14005279541015625,0.2044677734375,0.1316375732421875,0.1316375732421875,0.14418792724609375,0.1314849853515625,0.14237213134765625,0.1314849853515625,51.101070404052734,43.87318801879883,62.018741607666016,56.39185333251953,54.62474822998047,60.778751373291016,43.873138427734375,42.67940902709961,33413771264,24702238720,26894204928,21606699008
199,1779553745258,4776.36962890625,42800,0,0.78125,85050.2342376709,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,47.01215744018555,59.14881896972656,0,0,0,0,0,0,25.744918823242188,27.713134765625,0,0,54.1329345703125,57.73966979980469,63.69044494628906,68.93569946289063,76.2419662475586,72.23080444335938,59.36321258544922,54.75883865356445,33413771264,24702238720,26907656192,21616664576
200,1779553745458,7724.538330078125,18300,0,0.51875,85054.02806091309,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,58.379058837890625,57.941612243652344,0.444793701171875,0.44458770751953125,0.47556304931640625,0.444488525390625,0.444488525390625,0.4444427490234375,49.9833869934082,53.74235153198242,0.43729400634765625,0.43744659423828125,47.57313537597656,47.32093811035156,65.4888687133789,61.06499099731445,63.39521026611328,70.37406921386719,51.05781936645508,52.122161865234375,33413771264,24702238720,26935238656,21629820928
200,1779553745659,38882.60972595215,18300,0,0.775,85057.14958190918,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,6.617500305175781,4.926948547363281,0.1402130126953125,0.07160186767578125,0.08362579345703125,0.07160186767578125,0.07160186767578125,0.07160186767578125,1.14288330078125,1.96942138671875,0.1539306640625,0.08213043212890625,51.03440856933594,39.73474884033203,63.755374908447266,55.30302429199219,63.32726287841797,52.2018928527832,31.782608032226563,32.245704650878906,33413771264,24702238720,27043065856,21628608512
199,1779553745859,5530.900680541992,42800,0,0.78125,85060.08358764648,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,10.745803833007813,12.716423034667969,8.348197937011719,12.595108032226563,0.17983245849609375,0.17967987060546875,0.1795806884765625,0.17948150634765625,0.2058258056640625,0.179229736328125,0.1790313720703125,0.17888641357421875,38.40424346923828,33.972923278808594,66.6707992553711,47.99432373046875,62.319358825683594,50.551692962646484,10.550041198730469,11.386543273925781,33413771264,24702238720,27143925760,21626925056
199,1779553746059,38842.24172973633,18300,0,0.78125,85062.93229675293,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,0,11.877067565917969,11.73162841796875,7.740760803222656,12.231918334960938,0,0,0,0,0,0,19.83759307861328,22.804656982421875,44.51249694824219,66.001220703125,70.84893798828125,58.57805633544922,7.538604736328125,3.17962646484375,33413771264,24702238720,27144065024,21619163136
200,1779553746260,38884.31986999512,18300,0,0.78125,85065.70120239258,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0.01351165771484375,0,50.20256805419922,41.76145553588867,6.040168762207031,4.589378356933594,0,0,0,0,0,0,13.943084716796875,12.567192077636719,49.964691162109375,67.3291015625,67.01588439941406,60.3292350769043,0,0,33413771264,24702238720,27183702016,21618577408
