width,height,url,size,nodes,requests,grade,score,ges,water,ecoindex_version,date,page_type
1920,1080,http://host.docker.internal:8080/carrello.jsp,142.623,59,12,A,92.0,1.16,1.74,5.9.0,2026-05-28 10:35:40.210439,
